,docid,key,label_jp_long_filled,amounts_change_cls,calc_parent_key
826884,S100QYE0,jppfs_cor:InterestIncomeNOI,受取利息、営業外収益,stable,jppfs_cor:NonOperatingIncome
826885,S100QYE0,jppfs_cor:PropertyPlantAndEquipment,有形固定資産,stable,jppfs_cor:NoncurrentAssets
826886,S100QYE0,jppfs_cor:IncomeTaxes,法人税等,increase_10,jppfs_cor:ProfitLoss
826887,S100QYE0,jppfs_cor:OtherPPE,その他、有形固定資産,stable,jppfs_cor:OtherNetPPE
826888,S100QYE0,jppfs_cor:OtherNOE,その他、営業外費用,new,jppfs_cor:NonOperatingExpenses
826889,S100QYE0,jppfs_cor:ElectronicallyRecordedObligationsOperatingCL,電子記録債務、流動負債,increase_10,jppfs_cor:CurrentLiabilities
826890,S100QYDM,jppfs_cor:GainOnSalesOfNoncurrentAssetsEI,固定資産売却益、特別利益,new,jppfs_cor:ExtraordinaryIncome
826891,S100QYDM,jppfs_cor:AccountsReceivableCARWY,未収金、流動資産、鉄道事業,increase_20,jppfs_cor:CurrentAssets
826892,S100QYDM,jppfs_cor:LossOnRetirementOfNoncurrentAssetsEL,固定資産除却損、特別損失,new,jppfs_cor:ExtraordinaryLoss
826893,S100QYDM,jpcrp030000-asr_E04137-000:OperatingExpensesMarineTransportationRWY,船舶運航事業営業費,increase_10,jpcrp030000-asr_E04137-000:OperatingIncomeMarineTransportationRWY
826894,S100QYDM,jppfs_cor:OperatingExpensesRailwayRWY,鉄道事業営業費、鉄道事業,stable,jppfs_cor:OperatingIncomeRailwayRWY
826895,S100QYDM,jpcrp030000-asr_E04137-000:ProvisionForLossOnDismantlingCostsOfFixedAssetsNCL,固定資産撤去費用引当金,stable,jppfs_cor:NoncurrentLiabilities
826896,S100QYDM,jppfs_cor:IntangibleAssetsNCARWY,無形固定資産、鉄道事業固定資産,decrease_20,jppfs_cor:NoncurrentAssetsRailwayRWY
826897,S100QYDM,jppfs_cor:MiscellaneousIncomeNOIRWY,雑収入、営業外収益、鉄道事業,increase_20,jppfs_cor:NonOperatingIncome
826898,S100QYDM,jppfs_cor:MiscellaneousIncomeOfTransportationORRWY,運輸雑収、営業収益、鉄道事業,decrease_10,jppfs_cor:OperatingRevenueRailwayRWY
826899,S100QYDM,jpcrp030000-asr_E04137-000:OperatingIncomeHotelRWY,ホテル事業営業利益,increase_20,jppfs_cor:OperatingIncomeTotalBusiness
826900,S100QYDM,jpcrp030000-asr_E04137-000:GeneralAndAdministrativeExpensesOEAdvertising,一般管理費,decrease_20,jpcrp030000-asr_E04137-000:OperatingExpensesAdvertisingRWY
826901,S100QYDM,jppfs_cor:ProfitLoss,当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）,decrease_20,jppfs_cor:ComprehensiveIncome
826902,S100QYDM,jpcrp030000-asr_E04137-000:DepreciationOEHotel,減価償却費,decrease_10,jpcrp030000-asr_E04137-000:OperatingExpensesHotelRWY
826903,S100QYDM,jppfs_cor:DividendsIncomeNOI,受取配当金、営業外収益,increase_10,jppfs_cor:NonOperatingIncome
826904,S100QYDM,jppfs_cor:MiscellaneousExpensesNOERWY,雑支出、営業外費用、鉄道事業,stable,jppfs_cor:NonOperatingExpenses
826905,S100QYDM,jpcrp030000-asr_E04137-000:MiscellaneousIncomeORMarineTransportation,雑収入,stable,jpcrp030000-asr_E04137-000:OperatingRevenueMarineTransportationRWY
826906,S100QYDM,jppfs_cor:OperatingIncomeOtherRWY,その他事業営業利益又はその他事業営業損失（△）、鉄道事業,stable,jppfs_cor:OperatingIncomeTotalBusiness
826907,S100QYDM,jppfs_cor:GeneralAndAdministrativeExpensesOERWY,一般管理費、営業費、鉄道事業,stable,jppfs_cor:OperatingExpensesRailwayRWY
826908,S100QYDM,jppfs_cor:TransportationOperatingExpensesOERWY,運送営業費、営業費、鉄道事業,stable,jppfs_cor:OperatingExpensesRailwayRWY
826909,S100QYDM,jppfs_cor:AccumulatedDepreciationPPERailway,減価償却累計額、鉄道事業有形固定資産,stable,jppfs_cor:PropertyPlantAndEquipmentNetNCARailway
826910,S100QYDM,jppfs_cor:GeneralAndAdministrativeExpensesOERealEstate,一般管理費、営業費、不動産事業、鉄道事業,new,jppfs_cor:OperatingExpensesRealEstateRWY
826911,S100QYDM,jppfs_cor:OperatingRevenueRealEstateRWY,不動産事業営業収益、鉄道事業,new,jppfs_cor:OperatingIncomeRealEstateRWY
826912,S100QYDM,jppfs_cor:PrepaidFaresReceivedCLRWY,前受運賃、流動負債、鉄道事業,increase_10,jppfs_cor:CurrentLiabilities
826913,S100QYDM,jpcrp030000-asr_E04137-000:LossOnSalesOfVehiclesNOE,車両売却損,decrease_20,jppfs_cor:NonOperatingExpenses
826914,S100QYDM,jppfs_cor:ValuationAndTranslationAdjustments,評価・換算差額等,stable,jppfs_cor:NetAssets
826915,S100QYDM,jpcrp030000-asr_E04137-000:ProvisiomForLossAboutSmariCardCL,スマートカード終了損失引当金,decrease_10,jppfs_cor:CurrentLiabilities
826916,S100QYDM,jppfs_cor:RevenueGoodsSalesOROther,物品販売業収入、営業収益、その他事業、鉄道事業,increase_20,jppfs_cor:OperatingRevenueOtherRWY
826917,S100QYDM,jppfs_cor:RevaluationReserveForLand,土地再評価差額金,stable,jppfs_cor:ValuationAndTranslationAdjustments
826918,S100QYDM,jpcrp030000-asr_E04137-000:OperatingRevenueGeneralPassengerAutomobileTrafficRWY,自動車運送事業営業収益,stable,jpcrp030000-asr_E04137-000:CarTransportationBusinessOperatingIncomeLoss
826919,S100QYDM,jpcrp030000-asr_E04137-000:GeneralAndAdministrativeExpensesOEGeneralPassengerAutomobileTraffic,一般管理費,stable,jpcrp030000-asr_E04137-000:OperatingExpensesGeneralPassengerAutomobileTrafficRWY
826920,S100QYDM,jppfs_cor:PropertyPlantAndEquipmentNCAAffiliatedRWY,有形固定資産、各事業関連固定資産、鉄道事業,stable,jppfs_cor:PropertyPlantAndEquipmentNetNCAAffiliatedRWY
826921,S100QYDM,jppfs_cor:IntangibleAssetsAffiliatedRWY,無形固定資産、各事業関連固定資産、鉄道事業,stable,jppfs_cor:NoncurrentAssetsAffiliatedRWY
826922,S100QYDM,jppfs_cor:LossOnReductionOfNoncurrentAssetsEL,固定資産圧縮損、特別損失,increase_20,jppfs_cor:ExtraordinaryLoss
826923,S100QYDM,jppfs_cor:RevenueRealEstateORRealEstate,不動産事業収入、営業収益、不動産事業、鉄道事業,new,jppfs_cor:OperatingRevenueRealEstateRWY
826924,S100QYDM,jpcrp030000-asr_E04137-000:NoncurrentAssetsGeneralPassengerAutomobileTrafficRWY,自動車運送事業固定資産,decrease_10,jppfs_cor:NoncurrentAssets
826925,S100QYDM,jppfs_cor:OrdinaryIncome,経常利益又は経常損失（△）,decrease_20,jppfs_cor:IncomeBeforeIncomeTaxes
826926,S100QYDM,jppfs_cor:OperatingRevenueRailwayRWY,鉄道事業営業収益、鉄道事業,increase_10,jppfs_cor:OperatingIncomeRailwayRWY
826927,S100QYDM,jppfs_cor:Liabilities,負債,stable,jppfs_cor:LiabilitiesAndNetAssets
826928,S100QYDM,jppfs_cor:AccumulatedDepreciationNCAAffiliatedRWY,減価償却累計額、各事業関連固定資産、鉄道事業,stable,jppfs_cor:PropertyPlantAndEquipmentNetNCAAffiliatedRWY
826929,S100QYDM,jppfs_cor:SubsidyEIRWY,補助金、特別利益、鉄道事業,increase_20,jppfs_cor:ExtraordinaryIncome
826930,S100QYDM,jpcrp030000-asr_E04137-000:GeneralAndAdministrativeExpensesOEAirCargo,一般管理費,decrease_20,jpcrp030000-asr_E04137-000:OperatingExpensesAirCargoRWY
826931,S100QYDM,jppfs_cor:DepreciationOERealEstate,減価償却費、営業費、不動産事業、鉄道事業,stable,jppfs_cor:OperatingExpensesRealEstateRWY
826932,S100QYDM,jpcrp030000-asr_E04137-000:PropertyPlantAndEquipmentHotelRailway,有形固定資産,stable,jpcrp030000-asr_E04137-000:PropertyPlantAndEquipmentNetHotelRailway
826933,S100QYDM,jppfs_cor:ComprehensiveIncomeAttributableToOwnersOfTheParent,親会社株主に係る包括利益、包括利益,decrease_20,not_common_account
826934,S100QYDM,jppfs_cor:InterLineFaresReceivedCLRWY,預り連絡運賃、流動負債、鉄道事業,decrease_20,jppfs_cor:CurrentLiabilities
826935,S100QYDM,jppfs_cor:OperatingIncomeRealEstateRWY,不動産事業営業利益又は不動産事業営業損失（△）、鉄道事業,decrease_20,jppfs_cor:OperatingIncomeTotalBusiness
826936,S100QYDM,jppfs_cor:AccruedConsumptionTaxes,未払消費税等,new,jppfs_cor:CurrentLiabilities
826937,S100QYDM,jppfs_cor:DepositsReceived,預り金,stable,jppfs_cor:CurrentLiabilities
826938,S100QYDM,jppfs_cor:OtherCA,その他、流動資産,increase_20,jppfs_cor:CurrentAssets
826939,S100QYDM,jppfs_cor:OtherNCL,その他、固定負債,stable,jppfs_cor:NoncurrentLiabilities
826940,S100QYDM,jpcrp030000-asr_E04137-000:NoncurrentAssetsMarineTransportationRWY,船舶運航事業固定資産,decrease_10,jppfs_cor:NoncurrentAssets
826941,S100QYDM,jppfs_cor:ValuationDifferenceOnAvailableForSaleSecurities,その他有価証券評価差額金,increase_10,jppfs_cor:ValuationAndTranslationAdjustments
826942,S100QYDM,jpcrp030000-asr_E04137-000:AccumulatedDepreciationAdvertisingRailway,減価償却累計額,stable,jpcrp030000-asr_E04137-000:PropertyPlantAndEquipmentNetAdvertisingRailway
826943,S100QYDM,jpcrp030000-asr_E04137-000:AccumulatedDepreciationMarineTransportationRailway,減価償却累計額,stable,jpcrp030000-asr_E04137-000:PropertyPlantAndEquipmentNetMarineTransportationRailway
826944,S100QYDM,jpcrp030000-asr_E04137-000:MiscellaneousIncomeORHotel,雑収入,stable,jpcrp030000-asr_E04137-000:OperatingRevenueHotelRWY
826945,S100QYDM,jpcrp030000-asr_E04137-000:AccumulatedDepreciationHotelRailway,減価償却累計額,stable,jpcrp030000-asr_E04137-000:PropertyPlantAndEquipmentNetHotelRailway
826946,S100QYDM,jppfs_cor:ConstructionInProgressRWY,建設仮勘定、鉄道事業,stable,jppfs_cor:NoncurrentAssets
826947,S100QYDM,jpcrp030000-asr_E04137-000:AccumulatedDepreciationGeneralPassengerAutomobileTrafficRailway,減価償却累計額,stable,jpcrp030000-asr_E04137-000:PropertyPlantAndEquipmentNetGeneralPassengerAutomobileTrafficRailway
826948,S100QYDM,jppfs_cor:RemeasurementsOfDefinedBenefitPlans,退職給付に係る調整累計額,decrease_20,jppfs_cor:ValuationAndTranslationAdjustments
826949,S100QYDM,jppfs_cor:OtherIOA,その他、投資その他の資産,stable,jppfs_cor:InvestmentsAndOtherAssets
826950,S100QYDM,jppfs_cor:LossOnSalesOfNoncurrentAssetsEL,固定資産売却損、特別損失,decrease_20,jppfs_cor:ExtraordinaryLoss
826951,S100QYDM,jpcrp030000-asr_E04137-000:AccumulatedDepreciationAirCargoRailway,減価償却累計額,stable,jpcrp030000-asr_E04137-000:PropertyPlantAndEquipmentNetAirCargoRailway
826952,S100QYDM,jpcrp030000-asr_E04137-000:LossOnRetirementOfVehiclesNOE,車両除却損,new,jppfs_cor:NonOperatingExpenses
826953,S100QYDM,jpcrp030000-asr_E04137-000:OperatingRevenueMarineTransportationRWY,船舶運航事業営業収益,increase_20,jpcrp030000-asr_E04137-000:OperatingIncomeMarineTransportationRWY
826954,S100QYDM,jppfs_cor:TaxesOERealEstate,諸税、営業費、不動産事業、鉄道事業,decrease_20,jppfs_cor:OperatingExpensesRealEstateRWY
826955,S100QYDM,jppfs_cor:CapitalStock,資本金,stable,jppfs_cor:ShareholdersEquity
826956,S100QYDM,jppfs_cor:InvestmentsInCapital,出資金,stable,jppfs_cor:InvestmentsAndOtherAssets
826957,S100QYDM,jppfs_cor:DeferredTaxLiabilitiesForLandRevaluation,再評価に係る繰延税金負債,stable,jppfs_cor:NoncurrentLiabilities
826958,S100QYDM,jppfs_cor:AdvancesReceived,前受金,increase_20,jppfs_cor:CurrentLiabilities
826959,S100QYDM,jppfs_cor:ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOther,破産更生債権等,increase_10,jppfs_cor:InvestmentsAndOtherAssets
826960,S100QYDM,jppfs_cor:InvestmentsAndOtherAssets,投資その他の資産,increase_10,jppfs_cor:NoncurrentAssets
826961,S100QYDM,jppfs_cor:OperatingRevenueOtherRWY,その他事業営業収益、鉄道事業,increase_20,jppfs_cor:OperatingIncomeOtherRWY
826962,S100QYDM,jppfs_cor:Merchandise,商品,increase_10,jppfs_cor:CurrentAssets
826963,S100QYDM,jppfs_cor:AccountsPayableOther,未払金,increase_10,jppfs_cor:CurrentLiabilities
826964,S100QYDM,jppfs_cor:InvestmentSecurities,投資有価証券,increase_10,jppfs_cor:InvestmentsAndOtherAssets
826965,S100QYDM,jppfs_cor:RailwayFaresReceivablesCARWY,未収運賃、流動資産、鉄道事業,increase_20,jppfs_cor:CurrentAssets
826966,S100QYDM,jppfs_cor:DepreciationOERWY,減価償却費、営業費、鉄道事業,decrease_10,jppfs_cor:OperatingExpensesRailwayRWY
826967,S100QYDM,jpcrp030000-asr_E04137-000:OperatingExpensesGeneralPassengerAutomobileTrafficRWY,自動車運送事業営業費,decrease_10,jpcrp030000-asr_E04137-000:CarTransportationBusinessOperatingIncomeLoss
826968,S100QYDM,jppfs_cor:FiduciaryObligationFeeNOI,業務受託料、営業外収益,increase_10,jppfs_cor:NonOperatingIncome
826969,S100QYDM,jppfs_cor:AllowanceForDoubtfulAccountsIOAByGroup,貸倒引当金、投資その他の資産、一括控除,increase_20,jppfs_cor:InvestmentsAndOtherAssets
826970,S100QYDM,jpcrp030000-asr_E04137-000:RevenueProductionORAdvertising,製作料収入,decrease_10,jpcrp030000-asr_E04137-000:OperatingRevenueAdvertisingRWY
826971,S100QYDM,jppfs_cor:PrepaidExpenses,前払費用,decrease_10,jppfs_cor:CurrentAssets
826972,S100QYDM,jpcrp030000-asr_E04137-000:CarTransportationBusinessOperatingIncomeLoss,自動車運送事業営業損失（△）,decrease_20,jppfs_cor:OperatingIncomeTotalBusiness
826973,S100QYDM,jpcrp030000-asr_E04137-000:OperatingIncomeMarineTransportationRWY,船舶運航事業営業利益,decrease_20,jppfs_cor:OperatingIncomeTotalBusiness
826974,S100QYDM,jppfs_cor:Supplies,貯蔵品,stable,jppfs_cor:CurrentAssets
826975,S100QYDM,jppfs_cor:RemeasurementsOfDefinedBenefitPlansNetOfTaxOCI,退職給付に係る調整額（税引後）、その他の包括利益,decrease_20,jppfs_cor:OtherComprehensiveIncome
826976,S100QYDM,jppfs_cor:NotesReceivableTrade,受取手形,stable,jppfs_cor:CurrentAssets
826977,S100QYDM,jppfs_cor:LongTermPrepaidExpenses,長期前払費用,decrease_20,jppfs_cor:InvestmentsAndOtherAssets
826978,S100QYDM,jpcrp030000-asr_E04137-000:GeneralAndAdministrativeExpensesOEHotel,一般管理費,increase_20,jpcrp030000-asr_E04137-000:OperatingExpensesHotelRWY
826979,S100QYDM,jppfs_cor:DeferredTaxLiabilities,繰延税金負債,decrease_10,jppfs_cor:NoncurrentLiabilities
826980,S100QYDM,jppfs_cor:AllowanceForDoubtfulAccountsCA,貸倒引当金、流動資産、一括控除,increase_20,jppfs_cor:CurrentAssets
826981,S100QYDM,jppfs_cor:RevenueOtherBusinessOROther,その他の事業収入、営業収益、その他事業、鉄道事業,decrease_10,jppfs_cor:OperatingRevenueOtherRWY
826982,S100QYDM,jppfs_cor:NotesPayableFacilities,設備関係支払手形,increase_20,jpcrp030000-asr_E04137-000:TotalOtherCL
826983,S100QYDM,jpcrp030000-asr_E04137-000:CostOfSalesAndMaterialExpensesOEHotel,売上原価及び材料費,increase_20,jpcrp030000-asr_E04137-000:OperatingExpensesHotelRWY
826984,S100QYDM,jppfs_cor:PropertyPlantAndEquipmentNCARailway,有形固定資産、鉄道事業固定資産,stable,jppfs_cor:PropertyPlantAndEquipmentNetNCARailway
826985,S100QYDM,jpcrp030000-asr_E04137-000:OperatingIncomeAdvertisingRWY,広告業営業利益,increase_10,jppfs_cor:OperatingIncomeTotalBusiness
826986,S100QYDM,jpcrp030000-asr_E04137-000:OperatingRevenueAdvertisingRWY,広告業営業収益,stable,jpcrp030000-asr_E04137-000:OperatingIncomeAdvertisingRWY
826987,S100QYDM,jppfs_cor:NoncurrentAssetsAffiliatedRWY,各事業関連固定資産、鉄道事業,increase_10,jppfs_cor:NoncurrentAssets
826988,S100QYDM,jpcrp030000-asr_E04137-000:SubsidyIncomeOperatingRevenueAutomobileTraffic,補助金収入,decrease_10,jpcrp030000-asr_E04137-000:OperatingRevenueGeneralPassengerAutomobileTrafficRWY
826989,S100QYDM,jpcrp030000-asr_E04137-000:TaxesOEGeneralPassengerAutomobileTraffic,諸税,decrease_20,jpcrp030000-asr_E04137-000:OperatingExpensesGeneralPassengerAutomobileTrafficRWY
826990,S100QYDM,jppfs_cor:IncomeBeforeIncomeTaxes,税引前当期純利益又は税引前当期純損失（△）,decrease_20,jppfs_cor:ProfitLoss
826991,S100QYDM,jppfs_cor:InsuranceIncomeNOI,受取保険金、営業外収益,decrease_20,jppfs_cor:NonOperatingIncome
826992,S100QYDM,jpcrp030000-asr_E04137-000:TransportationOperatingExpensesOEMarineTransportation,運送営業費,increase_10,jpcrp030000-asr_E04137-000:OperatingExpensesMarineTransportationRWY
826993,S100QYDM,jppfs_cor:RetainedEarnings,利益剰余金,decrease_10,jppfs_cor:ShareholdersEquity
826994,S100QYDM,jpcrp030000-asr_E04137-000:OperatingExpensesAdvertisingRWY,広告業営業費,decrease_10,jpcrp030000-asr_E04137-000:OperatingIncomeAdvertisingRWY
826995,S100QYDM,jppfs_cor:CapitalSurplus,資本剰余金,stable,jppfs_cor:ShareholdersEquity
826996,S100QYDM,jpcrp030000-asr_E04137-000:TaxesOEHotel,諸税,stable,jpcrp030000-asr_E04137-000:OperatingExpensesHotelRWY
826997,S100QYDM,jpcrp030000-asr_E04137-000:OperatingExpensesAdvertisingRWYAdvertising,広告業営業費,decrease_10,jpcrp030000-asr_E04137-000:OperatingExpensesAdvertisingRWY
826998,S100QYDM,jpcrp030000-asr_E04137-000:TaxesOEAirCargo,諸税,increase_10,jpcrp030000-asr_E04137-000:OperatingExpensesAirCargoRWY
826999,S100QYDM,jppfs_cor:CashAndDeposits,現金及び預金,increase_20,jppfs_cor:CurrentAssets
827000,S100QYDM,jpcrp030000-asr_E04137-000:RevenueAdvertisingORAdvertising,掲出料収入,stable,jpcrp030000-asr_E04137-000:OperatingRevenueAdvertisingRWY
827001,S100QYDM,jpcrp030000-asr_E04137-000:PassengerTransportationORGeneralPassengerAutomobileTraffic,旅客運輸収入,increase_10,jpcrp030000-asr_E04137-000:OperatingRevenueGeneralPassengerAutomobileTrafficRWY
827002,S100QYDM,jpcrp030000-asr_E04137-000:TaxesOEAdvertising,諸税,increase_10,jpcrp030000-asr_E04137-000:OperatingExpensesAdvertisingRWY
827003,S100QYDM,jpcrp030000-asr_E04137-000:TotalOtherCL,その他合計,increase_20,jppfs_cor:CurrentLiabilities
827004,S100QYDM,jpcrp030000-asr_E04137-000:PropertyPlantAndEquipmentAirCargoRailway,有形固定資産,stable,jpcrp030000-asr_E04137-000:PropertyPlantAndEquipmentNetAirCargoRailway
827005,S100QYDM,jpcrp030000-asr_E04137-000:ShortTermLoansPayableCL,短期借入金,increase_20,jppfs_cor:CurrentLiabilities
827006,S100QYDM,jppfs_cor:ProfitLossAttributableToOwnersOfParent,親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）,decrease_20,not_common_account
827007,S100QYDM,jpcrp030000-asr_E04137-000:IntangibleAssetsGeneralPassengerAutomobileTrafficRWY,無形固定資産,decrease_20,jpcrp030000-asr_E04137-000:NoncurrentAssetsGeneralPassengerAutomobileTrafficRWY
827008,S100QYDM,jppfs_cor:ImpairmentLossEL,減損損失、特別損失,decrease_20,jppfs_cor:ExtraordinaryLoss
827009,S100QYDM,jppfs_cor:ProvisionForDirectorsRetirementBenefits,役員退職慰労引当金,increase_20,jppfs_cor:NoncurrentLiabilities
827010,S100QYDM,jppfs_cor:IncomeTaxesDeferred,法人税等調整額,decrease_20,jppfs_cor:IncomeTaxes
827011,S100QYDM,jppfs_cor:NetDefinedBenefitLiability,退職給付に係る負債,decrease_10,jppfs_cor:NoncurrentLiabilities
827012,S100QYDM,jppfs_cor:IncomeTaxesPayable,未払法人税等,stable,jppfs_cor:CurrentLiabilities
827013,S100QYDM,jppfs_cor:ShortTermLoansPayable,短期借入金,increase_20,jpcrp030000-asr_E04137-000:ShortTermLoansPayableCL
827014,S100QYDM,jpcrp030000-asr_E04137-000:DepreciationOEAirCargo,減価償却費,decrease_20,jpcrp030000-asr_E04137-000:OperatingExpensesAirCargoRWY
827015,S100QYDM,jpcrp030000-asr_E04137-000:GeneralAndAdministrativeExpensesOEMarineTransportation,一般管理費,increase_10,jpcrp030000-asr_E04137-000:OperatingExpensesMarineTransportationRWY
827016,S100QYDM,jppfs_cor:PassengerTransportationORRWY,旅客運輸収入、営業収益、鉄道事業,increase_20,jppfs_cor:OperatingRevenueRailwayRWY
827017,S100QYDM,jppfs_cor:NoncurrentAssetsAdvertisingOtherRWY,広告業固定資産、その他事業、鉄道事業,decrease_20,jppfs_cor:NoncurrentAssets
827018,S100QYDM,jppfs_cor:NoncurrentAssets,固定資産,stable,jppfs_cor:Assets
827019,S100QYDM,jppfs_cor:NoncurrentLiabilities,固定負債,stable,jppfs_cor:Liabilities
